video_stem,superimage_path,labels_str,fold
d6721,data/super_images/d6721_3x3.jpg,2 3,1
d6728,data/super_images/d6728_3x3.jpg,8,3
d6743,data/super_images/d6743_3x3.jpg,2 9,2
d6746,data/super_images/d6746_3x3.jpg,10,4
d6751,data/super_images/d6751_3x3.jpg,1 10,2
d6753,data/super_images/d6753_3x3.jpg,4,2
d6758,data/super_images/d6758_3x3.jpg,2 3,3
d6760,data/super_images/d6760_3x3.jpg,3 4,3
d6763,data/super_images/d6763_3x3.jpg,4,3
d6765,data/super_images/d6765_3x3.jpg,4,0
d7137,data/super_images/d7137_3x3.jpg,2 3,4
d7150,data/super_images/d7150_3x3.jpg,1 4,0
d7158,data/super_images/d7158_3x3.jpg,9,2
d7172,data/super_images/d7172_3x3.jpg,1 6,0
d7190,data/super_images/d7190_3x3.jpg,7,0
d7195,data/super_images/d7195_3x3.jpg,3,2
d7199,data/super_images/d7199_3x3.jpg,2 4,4
d7211,data/super_images/d7211_3x3.jpg,3 10,0
d7218,data/super_images/d7218_3x3.jpg,1 6,3
d7225,data/super_images/d7225_3x3.jpg,3,0
d7243,data/super_images/d7243_3x3.jpg,1 7,3
d7270,data/super_images/d7270_3x3.jpg,9 13,0
d7293,data/super_images/d7293_3x3.jpg,1 4,2
d7298,data/super_images/d7298_3x3.jpg,4 9,3
d7307,data/super_images/d7307_3x3.jpg,4 9,2
d7319,data/super_images/d7319_3x3.jpg,1 4 13,2
d6766,data/super_images/d6766_3x3.jpg,4,3
d6780,data/super_images/d6780_3x3.jpg,4,4
d6784,data/super_images/d6784_3x3.jpg,4 9,0
d6795,data/super_images/d6795_3x3.jpg,3,3
d7021,data/super_images/d7021_3x3.jpg,3,2
d7068,data/super_images/d7068_3x3.jpg,9,3
d7104,data/super_images/d7104_3x3.jpg,1 7,4
d7107,data/super_images/d7107_3x3.jpg,3 7,0
d7109,data/super_images/d7109_3x3.jpg,1 7,1
d7112,data/super_images/d7112_3x3.jpg,7,3
d7115,data/super_images/d7115_3x3.jpg,7,3
d7119,data/super_images/d7119_3x3.jpg,1 7,0
d7120,data/super_images/d7120_3x3.jpg,1 7,3
d7122,data/super_images/d7122_3x3.jpg,1,0
d7125,data/super_images/d7125_3x3.jpg,9,4
d7129,data/super_images/d7129_3x3.jpg,3,3
d7322,data/super_images/d7322_3x3.jpg,1 4,2
d7328,data/super_images/d7328_3x3.jpg,3,2
d7329,data/super_images/d7329_3x3.jpg,3 9,1
d7348,data/super_images/d7348_3x3.jpg,3 10,1
d7350,data/super_images/d7350_3x3.jpg,3,2
d7360,data/super_images/d7360_3x3.jpg,1 2,2
d7368,data/super_images/d7368_3x3.jpg,5,1
d7372,data/super_images/d7372_3x3.jpg,5,4
d7376,data/super_images/d7376_3x3.jpg,1 10,2
d7378,data/super_images/d7378_3x3.jpg,5,4
d7393,data/super_images/d7393_3x3.jpg,1 2 3,2
d7406,data/super_images/d7406_3x3.jpg,1 4,2
d7410,data/super_images/d7410_3x3.jpg,2 10,4
d7413,data/super_images/d7413_3x3.jpg,3,0
d7414,data/super_images/d7414_3x3.jpg,3 10,1
d7418,data/super_images/d7418_3x3.jpg,1 2,1
d7427,data/super_images/d7427_3x3.jpg,1 4,4
d7435,data/super_images/d7435_3x3.jpg,1 5,1
d7441,data/super_images/d7441_3x3.jpg,2,0
d7442,data/super_images/d7442_3x3.jpg,3,1
d7443,data/super_images/d7443_3x3.jpg,12,4
d7446,data/super_images/d7446_3x3.jpg,3,1
d7454,data/super_images/d7454_3x3.jpg,3 10,3
d7455,data/super_images/d7455_3x3.jpg,1 10,4
d7501,data/super_images/d7501_3x3.jpg,7,4
d7517,data/super_images/d7517_3x3.jpg,1,0
d7568,data/super_images/d7568_3x3.jpg,2,2
d7584,data/super_images/d7584_3x3.jpg,3 4,4
d7609,data/super_images/d7609_3x3.jpg,1 6,2
d7618,data/super_images/d7618_3x3.jpg,7,2
d7636,data/super_images/d7636_3x3.jpg,2 3,4
d7649,data/super_images/d7649_3x3.jpg,2 3,1
d7650,data/super_images/d7650_3x3.jpg,2 3,3
d7687,data/super_images/d7687_3x3.jpg,2 3,3
d7689,data/super_images/d7689_3x3.jpg,2 3,2
d7690,data/super_images/d7690_3x3.jpg,4,2
d7710,data/super_images/d7710_3x3.jpg,3,1
d7723,data/super_images/d7723_3x3.jpg,8 11,4
d7732,data/super_images/d7732_3x3.jpg,3,2
d7760,data/super_images/d7760_3x3.jpg,2 8,0
d7787,data/super_images/d7787_3x3.jpg,1,1
d7807,data/super_images/d7807_3x3.jpg,2,3
d7874,data/super_images/d7874_3x3.jpg,2,4
d7886,data/super_images/d7886_3x3.jpg,4,0
d7894,data/super_images/d7894_3x3.jpg,2 4,1
d7900,data/super_images/d7900_3x3.jpg,1 8,4
d7902,data/super_images/d7902_3x3.jpg,8,0
d7909,data/super_images/d7909_3x3.jpg,3,1
d7967,data/super_images/d7967_3x3.jpg,3 12,1
d7976,data/super_images/d7976_3x3.jpg,1 7,4
d84008,data/super_images/d84008_3x3.jpg,5,4
d84011,data/super_images/d84011_3x3.jpg,1 4 13,1
d84014,data/super_images/d84014_3x3.jpg,2 3,3
d84029,data/super_images/d84029_3x3.jpg,5,0
d84030,data/super_images/d84030_3x3.jpg,3,3
d84039,data/super_images/d84039_3x3.jpg,3,1
d84042,data/super_images/d84042_3x3.jpg,13 16,3
d84046,data/super_images/d84046_3x3.jpg,1 4 7,4
d84047,data/super_images/d84047_3x3.jpg,1 7,0
d84060,data/super_images/d84060_3x3.jpg,4,1
d84070,data/super_images/d84070_3x3.jpg,13,0
d84113,data/super_images/d84113_3x3.jpg,1 4,4
d84120,data/super_images/d84120_3x3.jpg,1 10 13,4
d84139,data/super_images/d84139_3x3.jpg,3 6,0
d8603,data/super_images/d8603_3x3.jpg,4,0
d8605,data/super_images/d8605_3x3.jpg,4,3
d8606,data/super_images/d8606_3x3.jpg,4 12,4
d8608,data/super_images/d8608_3x3.jpg,4 9,1
d8609,data/super_images/d8609_3x3.jpg,3,1
d8611,data/super_images/d8611_3x3.jpg,3,4
d8619,data/super_images/d8619_3x3.jpg,4,1
d8622,data/super_images/d8622_3x3.jpg,9,4
d8628,data/super_images/d8628_3x3.jpg,4,0
d8632,data/super_images/d8632_3x3.jpg,5,3
d8636,data/super_images/d8636_3x3.jpg,3,2
d8638,data/super_images/d8638_3x3.jpg,10,3
d8642,data/super_images/d8642_3x3.jpg,1 11,1
d8643,data/super_images/d8643_3x3.jpg,1 10 11,1
d8644,data/super_images/d8644_3x3.jpg,8,2
d8645,data/super_images/d8645_3x3.jpg,1 8 10,2
d9465,data/super_images/d9465_3x3.jpg,4,4
d8797,data/super_images/d8797_3x3.jpg,2 10 13,0
d8800,data/super_images/d8800_3x3.jpg,1 4,4
d8803,data/super_images/d8803_3x3.jpg,1 10,3
d8805,data/super_images/d8805_3x3.jpg,1 10,2
d8809,data/super_images/d8809_3x3.jpg,1 4,1
d8812,data/super_images/d8812_3x3.jpg,1 11,0
d8813,data/super_images/d8813_3x3.jpg,1 4,4
d8817,data/super_images/d8817_3x3.jpg,2 11 12,1
d8823,data/super_images/d8823_3x3.jpg,1 10,3
d8824,data/super_images/d8824_3x3.jpg,1,2
d8825,data/super_images/d8825_3x3.jpg,3 8,2
d8827,data/super_images/d8827_3x3.jpg,2 6,4
d8829,data/super_images/d8829_3x3.jpg,1 4 9,4
d8839,data/super_images/d8839_3x3.jpg,4 12,1
d8849,data/super_images/d8849_3x3.jpg,1 11,0
d8856,data/super_images/d8856_3x3.jpg,6 9 12,1
d8710,data/super_images/d8710_3x3.jpg,4,3
d8728,data/super_images/d8728_3x3.jpg,1 11,0
d8749,data/super_images/d8749_3x3.jpg,1 3,1
d8752,data/super_images/d8752_3x3.jpg,1 2,1
d8754,data/super_images/d8754_3x3.jpg,11,4
d8755,data/super_images/d8755_3x3.jpg,3 11,2
d8757,data/super_images/d8757_3x3.jpg,1 11,3
d8764,data/super_images/d8764_3x3.jpg,12,2
d8776,data/super_images/d8776_3x3.jpg,4,3
d8778,data/super_images/d8778_3x3.jpg,3,3
d8782,data/super_images/d8782_3x3.jpg,4,0
d8783,data/super_images/d8783_3x3.jpg,3,3
d8785,data/super_images/d8785_3x3.jpg,1,2
d8787,data/super_images/d8787_3x3.jpg,1 11,4
d8791,data/super_images/d8791_3x3.jpg,3 4,0
d8794,data/super_images/d8794_3x3.jpg,2 4 9,2
d8647,data/super_images/d8647_3x3.jpg,3 4,3
d8650,data/super_images/d8650_3x3.jpg,4,0
d8655,data/super_images/d8655_3x3.jpg,10,2
d8657,data/super_images/d8657_3x3.jpg,3,3
d8662,data/super_images/d8662_3x3.jpg,9,0
d8666,data/super_images/d8666_3x3.jpg,3,4
d8673,data/super_images/d8673_3x3.jpg,2 9 11,0
d8683,data/super_images/d8683_3x3.jpg,6 8 11,2
d8689,data/super_images/d8689_3x3.jpg,9,3
d8693,data/super_images/d8693_3x3.jpg,6,4
d8695,data/super_images/d8695_3x3.jpg,2,3
d8702,data/super_images/d8702_3x3.jpg,4,0
d8706,data/super_images/d8706_3x3.jpg,4,1
d8707,data/super_images/d8707_3x3.jpg,4,1
d8708,data/super_images/d8708_3x3.jpg,4,1
d8709,data/super_images/d8709_3x3.jpg,1 4,4
d8858,data/super_images/d8858_3x3.jpg,1 4,3
d8860,data/super_images/d8860_3x3.jpg,3 7,4
d8866,data/super_images/d8866_3x3.jpg,3,1
d8869,data/super_images/d8869_3x3.jpg,1 4,4
d8871,data/super_images/d8871_3x3.jpg,4 9 13,4
d8891,data/super_images/d8891_3x3.jpg,8 11,1
d8908,data/super_images/d8908_3x3.jpg,1 11,1
d8926,data/super_images/d8926_3x3.jpg,4,4
d8927,data/super_images/d8927_3x3.jpg,1 4,1
d8930,data/super_images/d8930_3x3.jpg,1 6,2
d8943,data/super_images/d8943_3x3.jpg,3,1
d8954,data/super_images/d8954_3x3.jpg,2 9,3
d8976,data/super_images/d8976_3x3.jpg,11,4
d8993,data/super_images/d8993_3x3.jpg,4 9,0
d8997,data/super_images/d8997_3x3.jpg,1 8,3
d8998,data/super_images/d8998_3x3.jpg,3,0
d9013,data/super_images/d9013_3x3.jpg,1 6 11,2
d9015,data/super_images/d9015_3x3.jpg,2 3 4,3
d9024,data/super_images/d9024_3x3.jpg,4,3
d9025,data/super_images/d9025_3x3.jpg,1 4 12,3
d9047,data/super_images/d9047_3x3.jpg,2 4,2
d9051,data/super_images/d9051_3x3.jpg,13,3
d9067,data/super_images/d9067_3x3.jpg,3,0
d9078,data/super_images/d9078_3x3.jpg,4 16,1
d9079,data/super_images/d9079_3x3.jpg,4,4
d9085,data/super_images/d9085_3x3.jpg,4,0
d9088,data/super_images/d9088_3x3.jpg,4,3
d9090,data/super_images/d9090_3x3.jpg,4,0
d9109,data/super_images/d9109_3x3.jpg,9,2
d9125,data/super_images/d9125_3x3.jpg,4,2
d9128,data/super_images/d9128_3x3.jpg,2 4,2
d9130,data/super_images/d9130_3x3.jpg,3 4,3
d9141,data/super_images/d9141_3x3.jpg,4,2
d9143,data/super_images/d9143_3x3.jpg,4,3
d9147,data/super_images/d9147_3x3.jpg,4,2
d9149,data/super_images/d9149_3x3.jpg,4,0
d9152,data/super_images/d9152_3x3.jpg,4,0
d9155,data/super_images/d9155_3x3.jpg,9 11,4
d9158,data/super_images/d9158_3x3.jpg,4,1
d9163,data/super_images/d9163_3x3.jpg,7,4
d9196,data/super_images/d9196_3x3.jpg,3 4,1
d9198,data/super_images/d9198_3x3.jpg,4,2
d9203,data/super_images/d9203_3x3.jpg,11,2
d9204,data/super_images/d9204_3x3.jpg,6,1
d9277,data/super_images/d9277_3x3.jpg,3 11,3
d9286,data/super_images/d9286_3x3.jpg,11,4
d9294,data/super_images/d9294_3x3.jpg,4,4
d9303,data/super_images/d9303_3x3.jpg,2 3 11,0
d9306,data/super_images/d9306_3x3.jpg,2 3,4
d9316,data/super_images/d9316_3x3.jpg,4,4
d9322,data/super_images/d9322_3x3.jpg,4,2
d9344,data/super_images/d9344_3x3.jpg,5,0
d9366,data/super_images/d9366_3x3.jpg,4,2
d9380,data/super_images/d9380_3x3.jpg,4,4
d9384,data/super_images/d9384_3x3.jpg,1 6,0
d9385,data/super_images/d9385_3x3.jpg,3 4,2
d9393,data/super_images/d9393_3x3.jpg,8,1
d9395,data/super_images/d9395_3x3.jpg,4,3
d9400,data/super_images/d9400_3x3.jpg,1 4,3
d9417,data/super_images/d9417_3x3.jpg,1 16,4
d9422,data/super_images/d9422_3x3.jpg,1 2 12,3
d9457,data/super_images/d9457_3x3.jpg,3 7,2
d9463,data/super_images/d9463_3x3.jpg,4,4
d9464,data/super_images/d9464_3x3.jpg,4,4
